,source_id,TIC,N_sectors,ra,ra_error,dec,dec_error,l,b,ecl_lon,ecl_lat,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,hmag,jmag,kmag,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,A_K,numax_COR,numax_err_COR,dnu_COR,dnu_err_COR,numax_BHM,numax_err_BHM,dnu_BHM,dnu_err_BHM,numax_A2Z,numax_err_A2Z,dnu_A2Z,dnu_err_A2Z,mean_numax,mean_numax_err,mean_dnu,mean_dnu_err,N_pipelines_mean,seismic_param_gold,logg_HERMES,e_logg_HERMES,Teff_SKYMAPPER,e_Teff_SKYMAPPER,feh_SKYMAPPER,e_feh_SKYMAPPER,ecc_MB2018,ecc_err_MB2018,rperi_MB2018,rperi_err_MB2018,rap_MB2018,rap_err_MB2018,zmax_MB2018,zmax_err_MB2018,APOGEE_ID_APOGEE,FE_H_APOGEE,FE_H_ERR_APOGEE,MG_FE_APOGEE,MG_FE_ERR_APOGEE,LOGG_APOGEE,LOGG_ERR_APOGEE,TEFF_APOGEE,TEFF_ERR_APOGEE,age_PARAM_BHM,age_68L_PARAM_BHM,age_68U_PARAM_BHM,mass_PARAM_BHM,mass_68L_PARAM_BHM,mass_68U_PARAM_BHM,rad_PARAM_BHM,rad_68L_PARAM_BHM,rad_68U_PARAM_BHM,CHI2_gof_PARAM_BHM,mbol_PARAM_BHM_NO_L,mbol_68L_PARAM_BHM_NO_L,mbol_68U_PARAM_BHM_NO_L,age_APO_PARAM_BHM,age_68L_APO_PARAM_BHM,age_68U_APO_PARAM_BHM,mass_APO_PARAM_BHM,mass_68L_APO_PARAM_BHM,mass_68U_APO_PARAM_BHM,rad_APO_PARAM_BHM,rad_68L_APO_PARAM_BHM,rad_68U_APO_PARAM_BHM,CHI2_gof_APO_PARAM_BHM,luminosity_BHM,luminosity_68U_BHM,luminosity_68L_BHM,luminosity_COR,luminosity_68U_COR,luminosity_68L_COR,luminosity_A2Z,luminosity_68U_A2Z,luminosity_68L_A2Z,luminosity_HERMES,luminosity_68L_HERMES,luminosity_68U_HERMES,luminosity_GAIA,luminosity_68L_GAIA,luminosity_68U_GAIA,luminosity_APO_GAIA,luminosity_68L_APO_GAIA,luminosity_68U_APO_GAIA,evstate_MV,evstate_agreement_MV,lum_flag_BHM,lum_flag_COR,lum_flag_A2Z,numax_dnu_consistent,numax_predicted,numax_predicted_err
12949,4618750900328562176,302965414,3,40.09416996103191,0.02134274897732209,-82.92126020871947,0.019708714326484317,299.0598936275751,-33.368763656995014,286.32195743183826,-70.40035952859266,1.2352587642110382,0.021975215724695896,9.33396061212849,0.04060062154646163,14.171559516691534,0.04071118543381398,29.246485575433397,0.37256966257606977,0.10768043249845505,0.2861073613166809,-0.29378265142440796,-0.06664799153804779,0.11181288957595825,-0.009092365391552448,-0.07332144677639008,-0.009264972060918808,-0.2273271083831787,0.05696210637688637,8.281999588012695,8.916999816894531,8.192999839782715,10.551894187927246,11.157962799072266,9.841280937194824,0.02953307091173138,43.93,0.97,4.84,0.006,44.04,1.11,4.82084,0.0857561,44.52,4.17,4.04,0.29,44.163333892822266,4.4228835105896,4.566946506500244,0.3024733066558838,3,1,-9999.0,-9999.0,4727,197,-0.013000000268220901,0.19099999964237213,0.0755078539971173,0.003386296359965804,7.102420164681637,0.034054650106516426,8.260122770048959,0.022893139125865325,0.7772442364531954,0.019736835947784304,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6.30621,4.982877,7.97582,1.138063,1.053679,1.230411,9.407019,9.10533,9.724259,0.52009,0.693437,0.270769,0.895645,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,44.174022554783605,56.16724081702611,35.19305496360854,42.52470377076999,52.45948057970708,35.377990005488826,93.6363291836728,139.18040750281986,63.30082969750623,-9999.0,-9999.0,-9999.0,41.971888494982,37.728891917571275,46.101994396128546,-9999.0,-9999.0,-9999.0,-1,0,1,1,0,1,33.232359226171184,4.524538675872044
1751,4618783782598124544,394345217,3,41.428239753180186,0.02416874865974556,-82.58598316946,0.02113011166466672,298.6844380610221,-33.5752197357641,287.0173861890127,-70.69545273202486,1.4952300690198752,0.023732662925722885,-5.451883446646595,0.0492509880255641,-1.2756212047356479,0.04450845361725493,28.720604288451028,0.18089888929498968,0.1337645798921585,0.23564311861991882,-0.3059462010860443,-0.14252229034900665,0.03173575922846794,-0.08264198154211044,-0.20800697803497314,0.05711394175887108,-0.20896299183368683,0.2129386067390442,7.473999977111816,7.992000102996826,7.349999904632568,9.579483032226562,10.155473709106445,8.897428512573242,0.028204365733593733,47.72,0.94,4.692,0.007,46.81,1.615,4.58504,0.0911926,48.54,2.23,4.66,0.19,47.689998626708984,2.9094200134277344,4.645679950714111,0.21086746454238892,3,1,-9999.0,-9999.0,4869,158,0.36899998784065247,0.16899999976158142,0.18248258251609997,0.001600703008519111,7.082310042047823,0.009270661955269155,10.244373130935116,0.02456341009830343,0.5281139813373436,0.009189531879994828,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.150165,1.673671,2.461636,1.676468,1.592924,1.856958,11.205256,11.00054,11.63704,1.68012,0.378344,0.231113,0.407249,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,69.98259719530841,85.42455249420743,56.90337343413216,67.12614846412947,77.91750933123951,57.590592660571474,73.43571840099551,93.26530134920306,57.18733141549309,-9999.0,-9999.0,-9999.0,64.16298863202238,59.14965245627448,69.77734050477056,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,23.555159044397286,2.487843964409098
6532,4618788799120084864,394356880,3,43.25499166052346,0.024655990900779055,-82.43164759042962,0.021795149564952543,298.3439011633627,-33.581278536808234,287.11566223297626,-70.97738960370998,1.1593402418236978,0.02337356677000587,7.882935082371707,0.04460017891881116,3.995507944252042,0.04345568872967899,-2.756105027712931,0.24477460200978474,0.23566339910030365,0.3650127947330475,-0.35866719484329224,-0.24452288448810577,0.19659492373466492,-0.14407594501972198,-0.5642853379249573,-0.05959579348564148,-0.38520658016204834,0.2521462142467499,7.2820000648498535,7.940000057220459,7.10099983215332,9.899312973022461,10.657859802246094,9.090319633483887,0.029524363634287395,15.29,0.41,2.042,0.004,15.18,0.625,2.01984,0.181122,15.4,1.3,2.05,0.01,15.289999961853027,1.499574899673462,2.0372800827026367,0.18144194781780243,3,1,-9999.0,-9999.0,4295,139,0.3100000023841858,0.16699999570846558,0.053202917804067426,0.001501525849270418,7.819762448759188,0.005587926920104014,8.6999305375081,0.028204026956833772,0.5466274754533744,0.009186412482736162,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.054932,3.698914,6.941946,1.293136,1.172654,1.417914,17.480797,16.707592,18.248458,0.20208,-0.087745,-0.481592,0.155505,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,110.81739479693144,169.02822428125205,70.4697275654696,101.33495697421135,121.25457167813803,86.82505852015355,98.8388589328409,125.58026730931729,80.13118218477706,-9999.0,-9999.0,-9999.0,102.26827004911905,92.80185022379588,112.66292435027643,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,9.872891808465592,1.1820492642489384
6540,4618893012206409216,348762106,3,45.92323404683242,0.018706311530691352,-82.12896628810157,0.01552327859971194,297.7837912930703,-33.63014587365954,287.41141683262873,-71.43666078501222,1.2312567547051316,0.017718089556455482,4.597413193595787,0.0349315505449137,-1.0238183169641442,0.031661704887724365,53.58807499465628,0.3369630167980395,0.009671167470514774,0.16827814280986786,-0.22871391475200653,-0.09897281974554062,0.03517269343137741,-0.06109561771154404,-0.27955880761146545,0.11918295919895172,-0.21816879510879517,0.0962538793683052,8.66100025177002,9.206999778747559,8.479000091552734,10.86727523803711,11.472273826599121,10.153059959411621,0.022417715180870136,53.91,1.14,5.669,0.007,53.57,1.36,5.69376,0.115365,53.52,2.38,5.69,0.41,53.66666793823242,2.968770742416382,5.684253215789795,0.42597895860671997,3,1,-9999.0,-9999.0,4633,133,-0.36899998784065247,0.16300000250339508,0.18794630773458698,0.0014296320733012402,5.676560614394997,0.019667738538923896,8.3077784235433,0.004329037971350758,0.5100227238609589,0.005354154050085269,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,9.424068,7.418051,11.953697,0.981578,0.914738,1.053967,7.952203,7.717407,8.197793,2.07867,1.074993,0.901305,1.230736,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,30.487839097415765,36.64490694880065,25.872500499870018,30.927839411264195,35.565600799838485,27.176497963762586,31.40475750111667,44.639328462934806,22.453310635399312,-9999.0,-9999.0,-9999.0,30.404525465328277,28.113609439091235,33.1928329837012,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,41.900071332859234,3.9752275417094367
6593,4618942352790786944,394356752,3,42.9445071082239,0.018725598988059634,-82.01023752876353,0.0186321351352057,298.11313610616446,-33.958840628192064,288.33457141621693,-71.12812033649453,1.016288478510939,0.01868604216158573,13.060507411080366,0.034630911899622245,11.91346487647171,0.03757106183316329,19.48557712810839,0.32942922910784894,0.1507217139005661,0.34354156255722046,-0.3310185968875885,-0.10301440954208374,0.10284389555454254,-0.06005384773015976,-0.4642167091369629,0.018249116837978363,-0.13819026947021484,0.13422641158103943,7.697000026702881,8.335000038146973,7.5320000648498535,10.093482971191406,10.7552490234375,9.349085807800293,0.027232289724965608,15.33,0.44,2.167,0.004,15.46,0.63,2.1901,0.17299,15.29,0.8,2.05,0.15,15.359999656677246,1.1092790365219116,2.135699987411499,0.22900117933750153,3,1,-9999.0,-9999.0,4499,105,-0.30399999022483826,0.16099999845027924,0.147510972586751,0.004383609932608959,6.286412408389222,0.04067004125122642,8.466817416995282,0.021364122073549652,0.6228102318803238,0.013598999803858647,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6.715448,5.111637,8.859353,1.075866,0.984401,1.176025,15.620942,14.986252,16.285615,0.3264,-0.082846,-0.371189,0.097383,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,101.84018347557804,142.9234418206048,68.91396292141103,102.67219568685505,117.69561887562332,90.21933458998464,131.55079784974205,182.46065929395968,92.23337921250591,-9999.0,-9999.0,-9999.0,99.12831103167878,91.32680922990043,107.13527507731911,-9999.0,-9999.0,-9999.0,-1,0,1,1,0,1,11.590661993793006,1.2381550223975104
6597,4618975230764720768,394372633,3,44.53671956779244,0.026480513523352497,-81.76116085516496,0.02670712564378016,297.7213892676472,-34.04284226987085,288.7180486868569,-71.44019663815722,1.8499699351089196,0.03013822750351595,12.878653879822926,0.0479167102555893,11.323226477484733,0.052028316062837955,13.140522994264908,0.43168684840688065,0.12851406633853912,0.32968050241470337,-0.1263379603624344,-0.08353950828313828,0.3696368932723999,0.05431356281042099,-0.4429572522640228,0.038381192833185196,-0.4344967007637024,0.11843030899763107,7.072999954223633,7.5269999504089355,6.947999954223633,9.019877433776855,9.552186965942383,8.375484466552734,0.023419164565762013,55.1,1.08,5.336,0.011,55.5,2.015,5.3488,0.0637981,54.82,4.07,5.24,0.07,55.13999938964844,4.668139457702637,5.308266639709473,0.09534776955842972,3,1,-9999.0,-9999.0,4995,178,0.10999999940395355,0.17800000309944153,0.0442225020304749,0.002034796818438638,7.566757519999131,0.02573109744577895,8.268168753233178,0.019713493897760337,0.2992454761640753,0.005657334784044898,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.468123,1.214254,1.594247,1.840728,1.774318,2.045481,10.56226,10.408693,10.969405,0.41618,0.336351,0.22059,0.430467,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,60.87670735950855,72.85642546533388,49.881077421544624,61.478904391554735,75.51745689797625,50.60408369358943,63.75156540979965,82.3139148353278,51.96572982688901,-9999.0,-9999.0,-9999.0,63.34597352945468,58.05327792907272,69.6010725346038,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,25.24791367348513,3.026820026294317
6549,4619117450016009856,350154262,3,52.98965289807883,0.024217989379996162,-81.66925583519443,0.022112074381556403,296.513192779461,-33.35079133653903,286.879573472534,-72.52009517483269,1.0834646293002221,0.024364006201611693,-1.4021097476874633,0.04294735010897999,6.876321377846512,0.043609770537923725,-10.925180107887556,0.3824831026947807,0.06542342156171799,0.33030271530151367,-0.15029476583003998,-0.25416630506515503,0.1391323208808899,-0.16022628545761108,-0.3731957674026489,0.08556554466485977,-0.32177379727363586,0.04928135126829147,7.048999786376953,7.644000053405762,6.880000114440918,9.409754753112793,10.078194618225098,8.665596961975098,0.021431671574940653,12.49,0.38,1.862,0.005,11.32,1.32,1.7901,0.15637,12.69,1.0,1.72,0.21,12.166666984558105,1.6990585327148438,1.7906999588012695,0.2618713080883026,3,1,-9999.0,-9999.0,4479,127,0.3190000057220459,0.1720000058412552,0.203153262672847,0.0016662163134838759,7.810896331043621,0.0054207527761533925,11.789529301834174,0.03797089830687561,0.7260297224272764,0.02024573159255011,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.637232,1.869924,3.747585,1.562008,1.391914,1.750824,21.349457,20.51467,22.31129,1.75397,-0.580467,-0.851453,-0.204405,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,115.53376033570132,181.04156636810458,70.72894915326314,121.45772680484987,143.20435645675477,104.15071224716775,172.50075476351174,291.77497500429996,108.20086296437735,-9999.0,-9999.0,-9999.0,157.3715460815427,143.22039502853445,171.32745694444162,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,7.264519156743779,0.685400987753976
6621,4619519802554300288,293439713,3,49.09082472334368,0.01985195114747196,-80.48603401058196,0.017217090820347628,296.11273661853176,-34.63675788896237,291.2948276056163,-72.6596761628816,2.215064337487353,0.018521923822538398,11.803494282740015,0.03742522462553025,5.699702840860383,0.03491644157243567,-71.2800611905911,0.21330516700285812,0.15868867933750153,0.22323644161224365,-0.1718883216381073,-0.04564928635954857,0.10166199505329132,-0.025986673310399055,-0.3536440134048462,-0.056344497948884964,-0.17617850005626678,0.20231907069683075,6.816999912261963,7.328999996185303,6.681000232696533,8.80600643157959,9.341134071350098,8.159239768981934,0.017457508641037876,33.63,0.81,4.038,0.008,31.89,1.485,3.91392,0.106628,33.88,1.56,3.65,1.07,33.13333511352539,2.30107045173645,3.867306709289551,1.0753295421600342,3,1,-9999.0,-9999.0,4909,144,-0.22100000083446503,0.16500000655651093,0.3482755500554497,0.0009926500892488421,7.904664593011561,0.0017562114357119185,16.352726975442536,0.037990070778034735,1.8561876357957812,0.008441986562957582,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8.368038,6.607235,11.296259,0.983663,0.916663,1.06877,10.316336,10.055606,10.624291,0.84848,0.417618,0.181028,0.518597,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,64.24080591089948,78.99382775941126,52.744834582418584,63.396452530500945,74.14429891716605,53.27608713930505,103.98131773870742,452.97065595599156,32.933128012834736,-9999.0,-9999.0,-9999.0,55.414842599766274,51.35023799994275,59.64507188065954,-9999.0,-9999.0,-9999.0,2,0,1,1,0,1,26.691932313137134,2.3800108832814537
6623,4619536948063563904,394655723,3,51.35184092263318,0.01791608068267047,-80.33631383049854,0.015801157025501424,295.6482642393451,-34.502729541471815,291.08892398316647,-73.06037512148606,1.48548205896633,0.017660024701233235,12.716034658812836,0.03168158695211084,13.635461818836689,0.031004011630348122,18.348281737108145,0.32867322372838625,0.08869611471891403,0.32702115178108215,-0.2229689657688141,-0.09016722440719604,0.16821792721748352,-0.0086895190179348,-0.4016226828098297,-0.002818539971485734,-0.2892533838748932,0.11249449849128723,8.336000442504883,8.869000434875488,8.196000099182129,10.491532325744629,11.085844993591309,9.790668487548828,0.02008503352970859,68.1,1.31,6.476,0.011,67.72,1.45,6.4999,0.106782,67.99,3.39,6.54,0.23,67.9366683959961,3.912889003753662,6.505300045013428,0.2538176476955414,3,1,-9999.0,-9999.0,4704,136,0.14100000262260437,0.16500000655651093,0.09242825910111951,0.0020476054284990844,6.908426908626373,0.024593450041634934,8.316219203364845,0.01036197068745448,0.39240335577924773,0.005507495464529777,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.660258,4.62769,6.937801,1.226622,1.151193,1.30469,7.901321,7.688007,8.114718,0.46049,1.191275,1.035939,1.353119,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,31.504841833251582,36.30059067287796,26.833168167239542,31.418623972999647,36.565856014378284,27.247313975170215,29.72014719244546,38.01609044942254,24.511255833060744,-9999.0,-9999.0,-9999.0,27.92345592580648,25.897008711449597,29.877296454487883,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,48.50991131252919,4.171410524059375
6618,4619539181446548864,394677505,3,51.8003136785796,0.02043390717572703,-80.23417650007886,0.018319272142084297,295.49680826157595,-34.526908411575185,291.25163649446006,-73.17838550515697,1.8461825217039276,0.01970647726838924,-4.32082720525682,0.036402658973514905,7.089232360783204,0.03529404591783758,25.28567156739777,0.24219440213309348,0.1970088630914688,0.24325218796730042,-0.07264344394207001,-0.13044308125972748,0.26053619384765625,-0.07924750447273254,-0.45800596475601196,0.05687357112765312,-0.29126113653182983,0.21047373116016388,7.111000061035156,7.605000019073486,6.953999996185303,9.175873756408691,9.738134384155273,8.508890151977539,0.019613382683343283,42.6,0.97,4.828,0.008,43.97,1.75,4.75645,0.0817838,42.46,4.77,5.0,0.38,43.0099983215332,5.172649383544922,4.861483097076416,0.3887834846973419,3,1,-9999.0,-9999.0,4825,125,0.22300000488758087,0.16300000250339508,0.1110147413391823,0.000916483880584372,7.72346611727395,0.0035578494419383766,9.652566892930038,0.021740367844562236,0.5865299552507044,0.006917174455009445,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.339934,2.162676,2.534724,1.594352,1.539847,1.649573,10.940928,10.834247,11.06825,1.25179,0.363989,0.305683,0.40725,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,51.15181688441424,59.74894314172886,43.40963293796666,46.524557695464665,53.71923016399059,39.796354297831066,38.9882274064358,59.617584667565524,26.89310741149197,-9999.0,-9999.0,-9999.0,59.28906676691578,55.79685815452291,63.509333656890576,-9999.0,-9999.0,-9999.0,-1,0,1,0,0,1,24.23109461723098,1.8945724561478308
1757,4619629611981656320,394340989,3,39.41297241756501,0.024838624510126656,-81.86266910112037,0.018798945706714226,298.5369744146453,-34.33836875671107,289.3548531399757,-70.73318513941663,2.2978349626511982,0.02323851796810849,16.004395252071312,0.04542651907277205,7.925848689871911,0.03639514535282707,3.835453000493457,1.0100862753250097,-0.0266432985663414,0.2997206449508667,-0.4156477153301239,-0.1791146993637085,-0.15373748540878296,-0.10282289981842041,-0.2643234431743622,0.14957040548324585,-0.28786489367485046,0.077585868537426,8.427000045776367,8.968000411987305,8.310999870300293,10.566965103149414,11.157549858093262,9.86646842956543,0.02550240783490198,157.24,2.67,13.253,0.019,156.81,2.655,13.3807,0.128168,157.65,7.12,14.25,0.65,157.23333740234375,8.054335594177246,13.627900123596191,0.6627880930900574,3,1,-9999.0,-9999.0,4796,132,0.18799999356269836,0.17100000381469727,0.04337561072079598,0.0034576092981528153,7.824758595902255,0.011486802714864464,8.536124408359012,0.06424579669129571,0.2609814846370118,0.005573989574505611,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,11.862984,9.99269,14.067262,0.971887,0.923633,1.023138,4.565652,4.472977,4.660519,0.43331,2.347733,2.247109,2.419579,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,10.278468105940227,11.845478500485994,8.9424871857247,10.465543391383104,12.175348671213667,9.224328143257104,7.7739076764224215,10.123736545063222,6.192475521958348,-9999.0,-9999.0,-9999.0,10.916176300019258,10.196794037589994,11.72535843009675,-9999.0,-9999.0,-9999.0,-1,0,1,1,0,1,131.35169616987417,13.038786562585784
6596,4619719673151741184,394346950,3,42.70972807460123,0.028407282316134635,-81.615945279009,0.02088435163624941,297.8913653599002,-34.30939374085829,289.4859814864013,-71.26544667809803,1.1004456146412112,0.02605013600037809,9.09517093635894,0.05759235491866095,9.726226815352211,0.04823701773393116,-28.383103881048164,0.2237116476856425,0.18155339360237122,-0.2618570625782013,-0.31703469157218933,0.07880038768053055,-0.17718684673309326,0.005288261920213699,0.02513199858367443,0.17056699097156525,-0.30271774530410767,0.2366715669631958,7.604000091552734,8.270999908447266,7.377999782562256,10.229665756225586,10.993130683898926,9.410429954528809,0.027054028521968393,13.1,0.4,1.987,0.004,13.24,0.62,1.89301,0.147179,12.65,0.89,1.64,0.3,12.99666690826416,1.1560709476470947,1.8400033712387085,0.33418208360671997,3,1,-9999.0,-9999.0,4234,207,0.10999999940395355,0.1889999955892563,0.19156106506272177,0.001227734436165695,7.5992450679257715,0.019163307476552482,11.203325343592867,0.02655170142704577,0.7386475503165497,0.01526022969873747,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,11.553704,7.823123,16.080191,0.99934,0.904134,1.12316,16.525316,15.732543,17.472608,0.5485,-0.177865,-0.573664,0.035429,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,95.46866707196877,152.91661659235118,64.46987505527089,80.36043361917129,101.64081044614178,60.97975506875606,157.35657316285074,446.2386800805014,76.24189259971445,-9999.0,-9999.0,-9999.0,86.49691381960116,74.86735227072394,99.3527352607816,-9999.0,-9999.0,-9999.0,-1,0,1,1,0,1,10.791200197503592,1.8358780529454783
6602,4619725372572221440,370245559,3,41.95464188372359,0.031755783815879346,-81.4612166970761,0.025682671398723884,297.9059727154888,-34.49949638624881,290.0658548250198,-71.22636780296506,1.1704242202177595,0.02802549375828978,3.638627182606972,0.05416318408030396,9.407696207832608,0.04882432966736761,-20.71624626583555,0.4283446524149344,-0.16238945722579956,0.2807231843471527,-0.43347281217575073,0.04619588330388069,0.06532487273216248,0.14213137328624725,-0.5370146036148071,0.08086030930280685,-0.31935420632362366,-0.09574129432439804,8.010000228881836,8.562999725341797,7.876999855041504,10.153809547424316,10.734976768493652,9.463387489318848,0.02603720086091131,44.57,0.93,4.582,0.012,44.79,1.785,4.5825,0.0767562,44.72,4.76,4.59,0.5,44.69333267211914,5.16804838180542,4.584833145141602,0.5059995055198669,3,1,-9999.0,-9999.0,4782,140,0.16200000047683716,0.16599999368190765,0.2041711765882187,0.002021916268790641,7.805497045815917,0.007342438342394342,11.804265573420269,0.04592075292538045,0.6624805229308196,0.01689936771515027,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.488196,2.152854,2.743283,1.568661,1.503454,1.657685,11.029636,10.862503,11.257808,0.53605,0.374619,0.297026,0.409351,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,59.1691022711946,71.5774053419904,48.25229450961246,57.45645831492047,67.60185383093462,50.25472846579395,59.311715225076576,112.5942825103742,34.821416985601914,-9999.0,-9999.0,-9999.0,62.95780695490455,57.997634155518924,68.28789267097613,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,22.941217908223944,2.5522504851612204
6601,4619747332741109760,394358606,3,43.68742774721591,0.02586285658348829,-81.35293555449226,0.02146531146737757,297.57067133358726,-34.45109012383069,290.0449053185313,-71.5069068630389,1.217770110785201,0.02836876887452126,18.55906448434764,0.04854086888890863,12.82926335241518,0.04594259633426003,-14.729765004199338,0.3999473381545021,0.09935853630304337,0.4387403428554535,-0.10908973217010498,-0.1013333797454834,0.07086078077554703,0.0952916145324707,0.0028880201280117035,-0.09825143218040466,-0.40954121947288513,0.12081741541624069,8.199999809265137,8.824000358581543,8.060999870300293,10.508405685424805,11.12106704711914,9.790870666503906,0.02427730091294722,45.14,0.97,4.804,0.008,45.19,1.17,4.71668,0.0937774,44.87,2.18,5.0,1.25,45.06666564941406,2.657480001449585,4.840226650238037,1.2535382509231567,3,1,-9999.0,-9999.0,4608,160,-0.10400000214576721,0.17399999499320984,0.18718767657762125,0.005200485962603543,6.664762705887145,0.05772876899441837,9.732220549834082,0.02432858020965778,0.6405487047355922,0.017008345743046327,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,4.345918,3.326795,5.535871,1.284237,1.186048,1.393117,9.913709,9.580922,10.273113,1.54584,0.426457,0.277328,0.753452,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,44.63745885698923,54.02791442721312,36.34793590193607,41.95403661393836,50.92505058413545,34.64756025015349,35.48735033650446,99.90877846267858,12.78481188439461,-9999.0,-9999.0,-9999.0,45.61193974238245,41.40017029668331,50.24579848705302,-9999.0,-9999.0,-9999.0,2,0,1,1,1,1,27.750092505083764,4.044820676896215
1762,4619865117924469632,270366647,2,34.51218456152432,0.018618148893515995,-81.4882775126844,0.016615512244765256,299.1097360592415,-34.98730887958549,291.0767831699082,-70.17527379434752,1.278251580657023,0.019312238248028923,10.815164051581805,0.038798751372089525,8.836860648592241,0.034048373353648693,-9.888402330262318,0.2536454279936319,-0.043923165649175644,0.30084526538848877,-0.05868646875023842,0.04360727220773697,-0.06574893742799759,0.11545790731906891,-0.24099190533161163,-0.13064351677894592,-0.24369123578071594,0.12178830057382584,7.99399995803833,8.505000114440918,7.798999786376953,10.088994979858398,10.690285682678223,9.389322280883789,0.025527927493226132,48.6,1.01,5.027,0.009,47.88,1.9,4.93106,0.108611,49.42,5.0,5.13,0.41,48.63333511352539,5.443353652954102,5.029353141784668,0.42423737049102783,3,1,-9999.0,-9999.0,4767,120,0.6930000185966492,0.16500000655651093,0.12092680634422645,0.0010887542678100284,7.630140473999021,0.012263078481874246,9.72719417591611,0.021340371144439985,0.5163139752871825,0.007402656073476843,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.043489,1.911289,2.176554,1.702913,1.667101,1.745271,10.913148,10.845604,11.008612,5.35305,0.397496,0.341213,0.429952,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,49.01747444184114,58.50732956417216,41.073043292782934,47.68343801898793,52.86614187036241,41.867065085372076,44.823046096721384,66.82937647797756,30.50336913523697,-9999.0,-9999.0,-9999.0,54.905412331919564,51.270757419642415,59.24778243579946,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,24.72721947602235,1.8742587388307008
